adm4Pcode,adm4NameLa,adm3NameLa,adm2NameLa,adm1NameLa,Population,codeName_3,POINT_X,POINT_Y
UKR1421581602,Shevchenko,Yehorivska,Volnovaskyi,Donetska,23,village,37.1497906,47.72764784
UKR1422480503,Yablunivka,Oleksandro-Kalynivska,Kostiantynivskyi,Donetska,811,village,37.622492,48.42138891
UKR1420388003,Yakovlivka,Starovarvarivska,Oleksandrivskyi,Donetska,240,village,37.2482697,48.70407629
UKR1425587607,Yakovlivka,Spartakivska,Yasynuvatskyi,Donetska,969,village,37.8240355,48.08676069
UKR1421283604,Yalynske,Novopetrykivska,Velykonovosilkivskyi,Donetska,536,village,36.934753,47.6407308
UKR1421282408,Yalta,Komarska,Velykonovosilkivskyi,Donetska,143,village,36.7510454,48.04451917
UKR1423085407,Yampolivka,Lymanska,Lymanskyi,Donetska,200,village,37.95920525,49.07224752
UKR1425286707,Stizhkove,Petropavlivska,Shakhtarskyi,Donetska,185,village,38.49484072,48.10897227
UKR1421783304,Kremenivka,Kasianivska,Nikolskyi,Donetska,1203,village,37.478338,47.33611236
UKR1423385405,Kreminna Balka,Novoselydivska,Marinskyi,Donetska,41,village,37.28735003,48.07174556
UKR1420684002,Verbivka,Zelenivska,Amvrosiivskyi,Donetska,123,village,38.13621156,47.97132293
UKR1425282302,Verkhnii Kut,Dmytrivska,Shakhtarskyi,Donetska,9,village,39.04110171,47.94761406
UKR1422782806,Novopavlivka,Lysivska,Pokrovskyi,Donetska,464,village,37.2185385,48.24796481
UKR1425283404,Novopelahiivka,Zolotarivska,Shakhtarskyi,Donetska,280,village,38.20679195,47.98685635
UKR1421286607,Pryvilne,Shevchenkivska,Velykonovosilkivskyi,Donetska,62,village,36.71257083,47.87074071
UKR1424582409,Prydorozhnie,Marianivska,Starobeshivskyi,Donetska,597,village,37.96835958,47.85169004
UKR1424580509,Chumaky,Oleksandrivska,Starobeshivskyi,Donetska,80,village,38.11307561,47.7875425
UKR1420385505,Shavrove,Mykhailivska,Oleksandrivskyi,Donetska,79,village,37.19432565,48.74064668
UKR1424881905,Samsonove,Konkovska,Boikivskyi,Donetska,384,village,38.1600259,47.2915805
UKR1420986003,Sanzharivka,Novohryhorivska,Bakhmutskyi,Donetska,8,village,38.4256368,48.43670078
UKR1425288204,Saurivka,Stepanivska,Shakhtarskyi,Donetska,105,village,38.7553815,47.90264348
UKR1422781609,Svyrydonivka,Ivanivska,Pokrovskyi,Donetska,35,village,37.44383798,48.28259613
UKR1423681102,Vedenske,Bezimenska,Novoazovskyi,Donetska,22,village,37.95111548,47.19786299
UKR1420682002,Velyke Mishkove,Blahodatnivska,Amvrosiivskyi,Donetska,859,village,38.55928942,47.87338843
UKR1425280503,Shaposhnykove,Velykoshyshivska,Shakhtarskyi,Donetska,15,village,38.454757,47.96099519
UKR1412046807,Shevchenko,Korsunska,Yenakiivska,Donetska,165,village,38.09092,48.1733957
UKR1413569803,Shevchenko,Proletarska,Makiivska,Donetska,87,village,38.08423173,47.98989604
UKR1421280204,Shevchenko,Andriivska,Velykonovosilkivskyi,Donetska,385,village,37.1529999,48.01871423
UKR1423383004,Oleksandropil,Zorianska,Marinskyi,Donetska,388,village,37.392716,48.01255959
UKR1425587606,Opytne,Spartakivska,Yasynuvatskyi,Donetska,755,village,37.72199428,48.09630266
UKR1423310601,Ostrivske,Kurakhivska,Marinskyi,Donetska,323,village,37.34501655,48.00148822
UKR1410167601,Pavlohradske,Larynska,Donetska,Donetska,359,village,37.94856601,47.86320408
UKR1420980508,Spirne,Berestivska,Bakhmutskyi,Donetska,80,village,38.24851374,48.80904851
UKR1410691005,Stavky,Ozerianivska,Horlivska,Donetska,34,village,37.9247308,48.25236032
UKR1421282702,Rozlyv,Kostiantynopilska,Velykonovosilkivskyi,Donetska,924,village,36.99988558,47.97194566
UKR1420955405,Rozsadky,Luhanska,Bakhmutskyi,Donetska,32,village,38.3532675,48.43209398
UKR1425282308,Rozsypne,Dmytrivska,Shakhtarskyi,Donetska,82,village,38.87479749,47.98422688
UKR1422485505,Romanivka,Pravdivska,Kostiantynivskyi,Donetska,155,village,37.719091,48.36635641
UKR1423382503,Romanivka,Yelyzavetivska,Marinskyi,Donetska,109,village,37.2884165,47.89876681
UKR1422081105,Rubizhne,Hannivska,Dobropilskyi,Donetska,105,village,37.1959665,48.51099853
UKR1420686006,Pavlivske,Novoivanivska,Amvrosiivskyi,Donetska,62,village,38.34858496,47.69810279
UKR1424284603,Sydorove,Maiakivska,Slovianskyi,Donetska,571,village,37.60190011,48.98652084
UKR1412046801,Verkhnia Krynka,Korsunska,Yenakiivska,Donetska,119,village,38.134057,48.17693089
UKR1422084405,Zelene,Kryvorizka,Dobropilskyi,Donetska,198,village,36.84803,48.46803925
UKR1422782804,Zelene,Lysivska,Pokrovskyi,Donetska,220,village,37.194209,48.21436903
UKR1421282409,Skudne,Komarska,Velykonovosilkivskyi,Donetska,96,village,36.797793,47.9093483
UKR1420384403,Buzynivka,Myrnodolynska,Oleksandrivskyi,Donetska,32,village,36.75564395,48.63203918
UKR1423984403,Buriakova Balka,Melekinska,Manhushskyi,Donetska,204,village,37.39776426,46.97556292
UKR1420682009,Svystuny,Blahodatnivska,Amvrosiivskyi,Donetska,6,village,38.54736553,47.91662765
UKR1424580507,Svitle,Oleksandrivska,Starobeshivskyi,Donetska,171,village,38.0867496,47.81516958
UKR1424581808,Svitlyi Luch,Kumachivska,Starobeshivskyi,Donetska,41,village,38.31287243,47.6877748
UKR1421787004,Peremoha,Topolynska,Nikolskyi,Donetska,18,village,37.40339599,47.28596693
UKR1421284404,Novokhatske,Piddubnenska,Velykonovosilkivskyi,Donetska,244,village,36.68532007,48.06272993
UKR1421755102,Novoianysol,Nikolska,Nikolskyi,Donetska,547,village,37.26759582,47.29313492
UKR1422755305,Moskovske,Hrodivska,Pokrovskyi,Donetska,190,village,37.30716951,48.28069572
UKR1422756302,Muravka,Udachnenska,Pokrovskyi,Donetska,208,village,36.89963531,48.17614246
UKR1423685502,Naberezhne,Prymorska,Novoazovskyi,Donetska,238,village,37.84381164,47.31599723
UKR1420355107,Nadezhdivka,Oleksandrivska,Oleksandrivskyi,Donetska,75,village,36.97053698,48.73765477
UKR1425585604,Sieverne,Piskivska,Yasynuvatskyi,Donetska,153,village,37.66451617,48.12886121
UKR1423384503,Syhnalne,Luhanska,Marinskyi,Donetska,281,village,37.64097615,47.8441581
UKR1423384504,Slavne,Luhanska,Marinskyi,Donetska,237,village,37.56800752,47.83480556
UKR1425284504,Slavne,Maloorlivska,Shakhtarskyi,Donetska,249,village,38.31963935,48.21754052
UKR1423387404,Solodke,Stepnenska,Marinskyi,Donetska,525,village,37.49386878,47.79010041
UKR1422784504,Solone,Pishchanska,Pokrovskyi,Donetska,155,village,37.05071,48.21266861
UKR1423056602,Sosnove,Lymanska,Lymanskyi,Donetska,175,village,37.55037151,49.07464208
UKR1414447400,Pervomaiske,Pervomaiska,Snizhnianska,Donetska,634,urban type village,38.78753436,47.9946706
UKR1423686003,Vesele,Rozivska,Novoazovskyi,Donetska,35,village,37.89790036,47.17095575
UKR1423982204,Shyroka Balka,Pokrovska,Manhushskyi,Donetska,246,village,37.4140005,47.0577342
UKR1422483505,Osykove,Kindrativska,Kostiantynivskyi,Donetska,287,village,37.6282365,48.55924985
UKR1423381505,Kostiantynopolske,Dachnenska,Marinskyi,Donetska,436,village,37.18253872,47.92343645
UKR1422486007,Pavlivka,Torska,Kostiantynivskyi,Donetska,42,village,37.40995879,48.52782445
UKR1421255104,Blahodatne,Velykonovosilkivska,Velykonovosilkivskyi,Donetska,674,village,36.81388444,47.79828776
UKR1420682004,Kalynove,Blahodatnivska,Amvrosiivskyi,Donetska,128,village,38.41671295,47.85014228
UKR1423981102,Ahrobaza,Berdianska,Manhushskyi,Donetska,572,village,37.4459575,47.09755414
UKR1423955501,Azovske,Yaltynska,Manhushskyi,Donetska,443,village,37.34242334,46.95639735
UKR1413591503,Almazne,Verkhnokrynska,Makiivska,Donetska,40,village,38.13492059,48.14281737
UKR1424287902,Pyskunivka,Rai-Oleksandrivska,Slovianskyi,Donetska,174,village,37.83334654,48.88675299
UKR1415047201,Pivche,Troitsko-Khartsyzka,Khartsyzka,Donetska,61,village,38.3103315,47.98950611
UKR1421280803,Novoukrainka,Bahatyrska,Velykonovosilkivskyi,Donetska,46,village,36.87130525,48.0279884
UKR1422055505,Novoukrainka,Sviatohorivska,Dobropilskyi,Donetska,350,village,37.02242675,48.54226659
UKR1422782807,Novoukrainka,Lysivska,Pokrovskyi,Donetska,34,village,37.19803029,48.22785141
UKR1420985503,Khromove,Ivanivska,Bakhmutskyi,Donetska,1054,village,37.95023551,48.60059041
UKR1421783305,Aslanove,Kasianivska,Nikolskyi,Donetska,291,village,37.58034511,47.24449473
UKR1424581803,Vyshneve,Kumachivska,Starobeshivskyi,Donetska,31,village,38.27060766,47.67118121
UKR1420984502,Vidrodzhennia,Klynivska,Bakhmutskyi,Donetska,278,village,38.2180785,48.52422611
UKR1421783309,Khersones,Kasianivska,Nikolskyi,Donetska,81,village,37.55007769,47.22991138
UKR1412946800,Sofiivka,Shabelkivska,Kramatorska,Donetska,858,urban type village,37.51336114,48.74098734
UKR1421285204,Kliuchove,Staromlynivska,Velykonovosilkivskyi,Donetska,49,village,36.86510868,47.67620418
UKR1421783303,Kliuchove,Kasianivska,Nikolskyi,Donetska,274,village,37.51868283,47.264689
UKR1420685406,Kobzari,Mnohopilska,Amvrosiivskyi,Donetska,61,village,38.15321524,47.91996766
UKR1422088004,Shevchenko,Svitlivska,Dobropilskyi,Donetska,552,village,37.11050875,48.38172831
UKR1410691007,Shyroka Balka,Ozerianivska,Horlivska,Donetska,477,village,37.92485087,48.30300468
UKR1424256505,Shnurky,Cherkaska,Slovianskyi,Donetska,94,village,37.30513293,48.90663536
UKR1411245309,Shumy,Pivnichna,Toretska,Donetska,95,village,37.93366912,48.38078495
UKR1425282305,Kozhevnia,Dmytrivska,Shakhtarskyi,Donetska,42,village,38.92390325,47.87951961
UKR1424583507,Kolosky,Novozarivska,Starobeshivskyi,Donetska,482,village,38.2050504,47.68740635
UKR1421286605,Komyshuvakha,Shevchenkivska,Velykonovosilkivskyi,Donetska,188,village,36.59030476,47.88816555
UKR1422783803,Kotliarivka,Novoielyzavetivska,Pokrovskyi,Donetska,103,village,36.93292747,48.14120309
UKR1423082003,Ozerne,Lymanska,Lymanskyi,Donetska,263,village,37.907662,48.89400066
UKR1414448003,Sukhivske,Sieverna,Snizhnianska,Donetska,176,village,38.71656053,48.06464294
UKR1423387405,Taramchuk,Stepnenska,Marinskyi,Donetska,197,village,37.57619282,47.80510606
UKR1420986204,Travneve,Novoluhanska,Bakhmutskyi,Donetska,286,village,38.09677529,48.42467843
UKR1420683502,Trepelne,Yelyzaveto-Mykolaivska,Amvrosiivskyi,Donetska,107,village,38.37826549,47.81982671
UKR1420681005,Ovocheve,Artemivska,Amvrosiivskyi,Donetska,133,village,38.58198375,47.86815773
UKR1423382502,Illinka,Yelyzavetivska,Marinskyi,Donetska,476,village,37.31674895,47.89027106
UKR1421782203,Kelerivka,Kalchytska,Nikolskyi,Donetska,205,village,37.61294449,47.35141965
UKR1423686603,Klynkyne,Samiilivska,Novoazovskyi,Donetska,258,village,38.24830106,47.29212852
UKR1413846200,Hostre,Kurakhivska,Selydivska,Donetska,675,urban type village,37.40023485,47.99249152
UKR1421284002,Novodonetske,Kermenchytska,Velykonovosilkivskyi,Donetska,327,village,36.95961861,47.75503762
UKR1421557103,Novomykolaivka,Olenivska,Volnovaskyi,Donetska,49,village,37.69356365,47.84006775
UKR1422784008,Novopustynka,Novotroitska,Pokrovskyi,Donetska,93,village,37.11655401,48.19502511
UKR1420387009,Novoiavlenka,Veselohirska,Oleksandrivskyi,Donetska,225,village,37.20044791,48.63767336
UKR1423655401,Obryv,Siedovska,Novoazovskyi,Donetska,449,village,38.1860055,47.09893246
UKR1420655301,Obrizne,Voikovska,Amvrosiivskyi,Donetska,69,village,38.28644258,47.70527831
UKR1420986202,Dolomitne,Novoluhanska,Bakhmutskyi,Donetska,106,village,38.13273804,48.41470733
UKR1421580802,Dolia,Andriivska,Volnovaskyi,Donetska,344,village,37.71833525,47.876065
UKR1422085006,Dorozhnie,Shakhivska,Dobropilskyi,Donetska,96,village,37.22216666,48.42414808
UKR1420387303,Katerynivka,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,185,village,36.8806805,48.58634864
UKR1423083203,Katerynivka,Lymanska,Lymanskyi,Donetska,77,village,37.86256553,49.18063502
UKR1410691003,Mykhailivka,Ozerianivska,Horlivska,Donetska,627,village,37.97608228,48.24448941
UKR1425587605,Mineralne,Spartakivska,Yasynuvatskyi,Donetska,405,village,37.829036,48.1022649
UKR1425287805,Molodetske,Sadivska,Shakhtarskyi,Donetska,1004,village,38.45658693,48.03113661
UKR1420685408,Poltavske,Mnohopilska,Amvrosiivskyi,Donetska,152,village,38.192976,47.87778278
UKR1422482007,Popasne,Viroliubivska,Kostiantynivskyi,Donetska,35,village,37.7038837,48.59523144
UKR1422485002,Popiv Yar,Poltavska,Kostiantynivskyi,Donetska,120,village,37.457811,48.42211158
UKR1425584306,Tonenke,Orlivska,Yasynuvatskyi,Donetska,320,village,37.64445675,48.13767156
UKR1424586003,Pidhirne,Petrivska,Starobeshivskyi,Donetska,323,village,38.06326672,47.68340023
UKR1421284804,Storozheve,Staromaiorska,Velykonovosilkivskyi,Donetska,96,village,36.796504,47.80200702
UKR1425286805,Striukove,Rozsypnenska,Shakhtarskyi,Donetska,151,village,38.59208788,48.17933741
UKR1421781105,Suzhenka,Boivska,Nikolskyi,Donetska,117,village,37.0978021,47.14664038
UKR1425282307,Perederiieve,Dmytrivska,Shakhtarskyi,Donetska,7,village,38.90632571,48.00669344
UKR1423056601,Oleksandrivka,Lymanska,Lymanskyi,Donetska,499,village,37.591759,49.11697484
UKR1421286606,Oleksandrohrad,Shevchenkivska,Velykonovosilkivskyi,Donetska,122,village,36.6035755,47.97665814
UKR1422485806,Oleksandropil,Tarasivska,Kostiantynivskyi,Donetska,194,village,37.59865257,48.3594528
UKR1421280805,Oleksiivka,Bahatyrska,Velykonovosilkivskyi,Donetska,1163,village,36.94669401,48.01775195
UKR1421255103,Novyi Komar,Velykonovosilkivska,Velykonovosilkivskyi,Donetska,534,village,36.83813815,47.88281769
UKR1420983503,Pereizne,Zvanivska,Bakhmutskyi,Donetska,854,village,38.07823775,48.78033928
UKR1420685409,Prydorozhnie,Mnohopilska,Amvrosiivskyi,Donetska,34,village,38.1689545,47.9187263
UKR1421781604,Pryovrazhne,Zorianska,Nikolskyi,Donetska,253,village,37.63553291,47.257028
UKR1422783807,Pushkine,Novoielyzavetivska,Pokrovskyi,Donetska,193,village,37.14040774,48.13500137
UKR1423982202,Rybatske,Pokrovska,Manhushskyi,Donetska,44,village,37.4524115,47.0062831
UKR1425281203,Rivne,Hrabivska,Shakhtarskyi,Donetska,354,village,38.58125351,48.10344472
UKR1421284803,Rivnopil,Staromaiorska,Velykonovosilkivskyi,Donetska,98,village,36.69684884,47.78666139
UKR1422782808,Rih,Lysivska,Pokrovskyi,Donetska,236,village,37.20581129,48.27206191
UKR1424886403,Chumak,Svobodnenska,Boikivskyi,Donetska,26,village,38.01001819,47.29441257
UKR1424883204,Zori,Mykhailivska,Boikivskyi,Donetska,197,village,38.19778789,47.37062112
UKR1422782303,Zoria,Sontsivska,Pokrovskyi,Donetska,214,village,37.18145383,48.08051852
UKR1422782805,Novyi Trud,Lysivska,Pokrovskyi,Donetska,74,village,37.17199301,48.21243484
UKR1420381005,Novoandriivka,Bezzabotivska,Oleksandrivskyi,Donetska,118,village,37.05424988,48.67844886
UKR1423685503,Pervomaiske,Prymorska,Novoazovskyi,Donetska,177,village,37.952144,47.29392687
UKR1424883607,Pervomaiske,Michurinska,Boikivskyi,Donetska,86,village,37.96759528,47.48191614
UKR1422082203,Matiasheve,Dobropilska,Dobropilskyi,Donetska,233,village,37.0630365,48.41017644
UKR1425583203,Mezhove,Novoselivska Persha,Yasynuvatskyi,Donetska,36,village,37.49248708,48.18161712
UKR1422055503,Kopani,Sviatohorivska,Dobropilskyi,Donetska,222,village,37.04233124,48.54355322
UKR1422086606,Koptieve,Shakhivska,Dobropilskyi,Donetska,88,village,37.36447366,48.38136924
UKR1420682504,Mokroielanchyk,Vasylivska,Amvrosiivskyi,Donetska,593,village,38.49793451,47.70180773
UKR1413569801,Molocharka,Proletarska,Makiivska,Donetska,45,village,38.13154561,48.00606266
UKR1420684509,Svobodne,Klenivska,Amvrosiivskyi,Donetska,110,village,38.2461885,47.77306266
UKR1420680409,Novoukrainske,Oleksiivska,Amvrosiivskyi,Donetska,16,village,38.78677032,47.79703263
UKR1422084408,Novofedorivka,Kryvorizka,Dobropilskyi,Donetska,452,village,36.97855947,48.43037054
UKR1424587903,Petrivske,Stylska,Starobeshivskyi,Donetska,212,village,37.83651106,47.63066037
UKR1422481003,Stepanivka,Artemivska,Kostiantynivskyi,Donetska,624,village,37.6138875,48.46569607
UKR1423310603,Stepanivka,Kurakhivska,Marinskyi,Donetska,46,village,37.32418171,47.9999042
UKR1420685405,Hryhorivka,Mnohopilska,Amvrosiivskyi,Donetska,156,village,38.2646631,47.867631
UKR1423681104,Kachkarske,Bezimenska,Novoazovskyi,Donetska,351,village,37.99136094,47.19215673
UKR1421584802,Kyrylivka,Novoandriivska,Volnovaskyi,Donetska,732,village,37.3058475,47.65251611
UKR1411746203,Staroraiske,Raiska,Druzhkivska,Donetska,231,village,37.44652428,48.60873107
UKR1420688206,Stepne,Uspenska,Amvrosiivskyi,Donetska,1304,village,38.63404323,47.68102414
UKR1425286006,Stepne,Orlovo-Ivanivska,Shakhtarskyi,Donetska,18,village,38.45069975,48.15564812
UKR1423681107,Roza,Bezimenska,Novoazovskyi,Donetska,8,village,37.9951405,47.20661397
UKR1421284405,Perebudova,Piddubnenska,Velykonovosilkivskyi,Donetska,164,village,36.74328775,47.98904367
UKR1421586802,Peredove,Rivnopilska,Volnovaskyi,Donetska,138,village,37.16077115,47.56824612
UKR1411245307,Ozarianivka,Pivnichna,Toretska,Donetska,413,village,37.95637369,48.45074093
UKR1420684506,Petrenky,Klenivska,Amvrosiivskyi,Donetska,89,village,38.220153,47.72598414
UKR1420680403,Hryhorivka,Oleksiivska,Amvrosiivskyi,Donetska,271,village,38.7806325,47.85634157
UKR1424282403,Adamivka,Khrestyshchenska,Slovianskyi,Donetska,221,village,37.44549025,48.9443339
UKR1424580502,Andriivka,Oleksandrivska,Starobeshivskyi,Donetska,6,village,38.12930169,47.82678722
UKR1420985502,Andriivka,Ivanivska,Bakhmutskyi,Donetska,74,village,37.96711517,48.50170156
UKR1421582403,Holubytske,Zlatoustivska,Volnovaskyi,Donetska,378,village,37.41763431,47.52621295
UKR1422085502,Blahodat,Novovodianska,Dobropilskyi,Donetska,88,village,37.12296275,48.57822484
UKR1420983902,Bohdanivka,Kalynivska,Bakhmutskyi,Donetska,97,village,37.89723387,48.61788858
UKR1421584002,Bohdanivka,Mykolaivska,Volnovaskyi,Donetska,90,village,37.75716873,47.62922663
UKR1422786502,Bohdanivka,Sribnenska,Pokrovskyi,Donetska,26,village,36.96537987,48.09115747
UKR1424883602,Bohdanivka,Michurinska,Boikivskyi,Donetska,580,village,38.05330431,47.48455282
UKR1422085003,Boikivka,Shakhivska,Dobropilskyi,Donetska,123,village,37.30537442,48.39862838
UKR1420386803,Yelyzavetivka,Novooleksandrivska,Oleksandrivskyi,Donetska,106,village,36.84283106,48.77577938
UKR1423381504,Zelenivka,Dachnenska,Marinskyi,Donetska,54,village,37.09280974,47.96714642
UKR1424586005,Zernove,Petrivska,Starobeshivskyi,Donetska,75,village,37.92247324,47.71083827
UKR1421286402,Zolota Nyva,Shakhtarska,Velykonovosilkivskyi,Donetska,346,village,36.99105925,47.79389972
UKR1423984402,Bilosaraiska Kosa,Melekinska,Manhushskyi,Donetska,901,village,37.33965017,46.89778216
UKR1422755601,Balahan,Novoekonomichna,Pokrovskyi,Donetska,35,village,37.29752759,48.29184392
UKR1422783602,Baranivka,Novooleksandrivska,Pokrovskyi,Donetska,58,village,37.53783368,48.3205641
UKR1425584302,Berdychi,Orlivska,Yasynuvatskyi,Donetska,267,village,37.651961,48.19135371
UKR1424584602,Berehove,Novokaterynivska,Starobeshivskyi,Donetska,117,village,38.08768173,47.71811937
UKR1420985002,Dacha,Kodemska,Bakhmutskyi,Donetska,39,village,38.04196906,48.44281504
UKR1422782803,Dachenske,Lysivska,Pokrovskyi,Donetska,183,village,37.2212539,48.21341554
UKR1423055401,Derylove,Lymanska,Lymanskyi,Donetska,108,village,37.72724984,49.06731571
UKR1421255101,Vremivka,Velykonovosilkivska,Velykonovosilkivskyi,Donetska,1331,village,36.81689389,47.83543544
UKR1420386807,Karpivka,Novooleksandrivska,Oleksandrivskyi,Donetska,119,village,36.7341163,48.79045642
UKR1422483707,Fedorivka,Markivska,Kostiantynivskyi,Donetska,39,village,37.7411125,48.65615952
UKR1420985909,Fedorivka Druha,Nykyforivska,Bakhmutskyi,Donetska,84,village,37.85282402,48.76474705
UKR1415070505,Tsupky,Zuhreska,Khartsyzka,Donetska,87,village,38.34490272,48.00584893
UKR1420985705,Pryvillia,Minkivska,Bakhmutskyi,Donetska,136,village,37.86787288,48.72332813
UKR1425282306,Latysheve,Dmytrivska,Shakhtarskyi,Donetska,300,village,38.86437146,47.9526474
UKR1420355105,Levadne,Oleksandrivska,Oleksandrivskyi,Donetska,265,village,36.81489843,48.68461966
UKR1422088805,Myrne,Shylivska,Dobropilskyi,Donetska,315,village,37.01047482,48.36622115
UKR1424887103,Novolaspa,Starolaspynska,Boikivskyi,Donetska,379,village,37.88232825,47.57316341
UKR1421284003,Novomaiorske,Kermenchytska,Velykonovosilkivskyi,Donetska,551,village,37.03097118,47.73456743
UKR1422084407,Novomarivka,Kryvorizka,Dobropilskyi,Donetska,4,village,36.85526902,48.42535626
UKR1422483705,Novomarkove,Markivska,Kostiantynivskyi,Donetska,63,village,37.825678,48.67098299
UKR1421582406,Novomykolaivka,Zlatoustivska,Volnovaskyi,Donetska,193,village,37.38976342,47.44008136
UKR1422786508,Ukrainka,Sribnenska,Pokrovskyi,Donetska,78,village,37.09876206,48.11532413
UKR1424280305,Troitske,Cherkaska,Slovianskyi,Donetska,377,village,37.33201286,48.82496558
UKR1425555203,Troitske,Verkhnotoretska,Yasynuvatskyi,Donetska,239,village,37.85627675,48.26559178
UKR1422784704,Troianda,Pershotravneva,Pokrovskyi,Donetska,124,village,37.15584015,48.26389733
UKR1421587204,Trudivske,Rybynska,Volnovaskyi,Donetska,637,village,37.6605445,47.58139287
UKR1421510103,Trudove,Volnovaska,Volnovaskyi,Donetska,222,village,37.38314714,47.58471511
UKR1423388504,Trudove,Uspenivska,Marinskyi,Donetska,116,village,37.21643296,47.8981465
UKR1421785007,Ukrainka,Novokrasnivska,Nikolskyi,Donetska,27,village,37.0941065,47.28077924
UKR1421583806,Chervone,Liubivska,Volnovaskyi,Donetska,95,village,37.78590787,47.8316234
UKR1423982203,Chervone,Pokrovska,Manhushskyi,Donetska,295,village,37.44552209,47.01801001
UKR1424885903,Cherevkivske,Pervomaiska,Boikivskyi,Donetska,77,village,38.1457635,47.4608678
UKR1423685505,Ukrainske,Prymorska,Novoazovskyi,Donetska,43,village,37.92763,47.28678656
UKR1421282703,Ulakly,Kostiantynopilska,Velykonovosilkivskyi,Donetska,867,village,37.08674723,47.99571673
UKR1423083204,Lypove,Lymanska,Lymanskyi,Donetska,101,village,37.8163175,49.15975572
UKR1422781605,Lysychne,Ivanivska,Pokrovskyi,Donetska,15,village,37.45993374,48.27423732
UKR1421584703,Lidyne,Novooleksiivska,Volnovaskyi,Donetska,79,village,37.59426483,47.41374621
UKR1411746201,Krasnyi Kut,Raiska,Druzhkivska,Donetska,71,village,37.40672275,48.55776895
UKR1422082204,Novohryshyne,Dobropilska,Dobropilskyi,Donetska,162,village,37.02535823,48.41648565
UKR1422782304,Novodmytrivka,Sontsivska,Pokrovskyi,Donetska,199,village,37.21331775,48.08398209
UKR1420682005,Mala Shyshivka,Blahodatnivska,Amvrosiivskyi,Donetska,142,village,38.49476482,47.91599115
UKR1421283603,Malyi Kermenchyk,Novopetrykivska,Velykonovosilkivskyi,Donetska,168,village,36.98893964,47.62854607
UKR1421582405,Malynivka,Zlatoustivska,Volnovaskyi,Donetska,261,village,37.3835325,47.51286466
UKR1421586402,Malohnativka,Prokhorivska,Volnovaskyi,Donetska,151,village,37.67262666,47.51192367
UKR1420383303,Novosamarske,Iverska,Oleksandrivskyi,Donetska,107,village,36.9414101,48.68892304
UKR1421586404,Novoapostolivka,Prokhorivska,Volnovaskyi,Donetska,257,village,37.6284795,47.56922209
UKR1421783302,Makedonivka,Kasianivska,Nikolskyi,Donetska,817,village,37.55416461,47.24359177
UKR1425584308,Yasnobrodivka,Orlivska,Yasynuvatskyi,Donetska,70,village,37.54271,48.13705969
UKR1420982003,Pylypchatyne,Volodymyrivska,Bakhmutskyi,Donetska,70,village,38.24316642,48.60807888
UKR1421510101,Novohryhorivka,Volnovaska,Volnovaskyi,Donetska,133,village,37.3952075,47.561605
UKR1421781103,Novohryhorivka,Boivska,Nikolskyi,Donetska,317,village,37.21970925,47.19484953
UKR1420983002,Vershyna,Zaitsivska,Bakhmutskyi,Donetska,24,village,38.14484812,48.51210448
UKR1424883603,Vershynivka,Michurinska,Boikivskyi,Donetska,36,village,38.14568378,47.48777087
UKR1420681003,Krasnyi Luch,Artemivska,Amvrosiivskyi,Donetska,46,village,38.61974755,47.87774994
UKR1425286702,Krasnyi Luch,Petropavlivska,Shakhtarskyi,Donetska,166,village,38.53343331,48.12326208
UKR1425555201,Vasylivka,Verkhnotoretska,Yasynuvatskyi,Donetska,371,village,37.854464,48.1699118
UKR1412945601,Vasylivska Pustosh,Bilenkivska,Kramatorska,Donetska,202,village,37.700942,48.76052649
UKR1424882903,Zaporozhets,Lukivska,Boikivskyi,Donetska,296,village,37.970683,47.37480175
UKR1421582404,Zatyshne,Zlatoustivska,Volnovaskyi,Donetska,201,village,37.32537776,47.5209746
UKR1423986602,Zakharivka,Starodubivska,Manhushskyi,Donetska,660,village,36.98092464,47.13918162
UKR1424584609,Shevchenko,Novokaterynivska,Starobeshivskyi,Donetska,188,village,38.19913425,47.71278393
UKR1424581809,Shevchenko,Kumachivska,Starobeshivskyi,Donetska,87,village,38.25571916,47.50271949
UKR1420981006,Pazeno,Vasiukivska,Bakhmutskyi,Donetska,16,village,37.977162,48.7660943
UKR1421585604,Petrivka,Oktiabrska,Volnovaskyi,Donetska,19,village,37.44166653,47.4809127
UKR1422088808,Petrivske,Shylivska,Dobropilskyi,Donetska,3,village,36.8646855,48.38345398
UKR1422481002,Rozkishne,Artemivska,Kostiantynivskyi,Donetska,152,village,37.59255779,48.49820684
UKR1420955406,Roty,Luhanska,Bakhmutskyi,Donetska,82,village,38.232342,48.51814376
UKR1420681006,Rubashkyne,Artemivska,Amvrosiivskyi,Donetska,54,village,38.61787077,47.85362627
UKR1420387001,Samarske,Veselohirska,Oleksandrivskyi,Donetska,143,village,37.10646191,48.63406542
UKR1424288202,Rohanske,Serhiivska,Slovianskyi,Donetska,206,village,37.3622565,48.64877694
UKR1422085009,Nove Shakhove,Shakhivska,Dobropilskyi,Donetska,191,village,37.23660176,48.4520305
UKR1424883608,Rozivka,Michurinska,Boikivskyi,Donetska,324,village,38.149744,47.50836298
UKR1424256202,Seleznivka,Raihorodotska,Slovianskyi,Donetska,219,village,37.66943339,48.86224284
UKR1425584305,Semenivka,Orlivska,Yasynuvatskyi,Donetska,182,village,37.63022886,48.17993856
